vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,proj,freshman,n_past_votes
house_113_1st_634,C001063,Cuellar,D,TX,house,113,S 1471,"To authorize the Secretary of Veterans Affairs and the Secretary of the Army to reconsider decisions to inter or honor the memory of a person in a national cemetery, and for other purposes",2013-12-11,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_114_2nd_588,C001059,Costa,D,CA,house,114,H R 5422,"To ensure funding for the National Human Trafficking Hotline, and for other purposes",2016-11-29,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_110_1st_98,K000009,Kaptur,D,OH,house,110,H R 437,"Lino Perez, Jr. Post Office",2007-02-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,18
senate_119_1_160,M001153,Murkowski (R-AK),R,AK,senate,119,A joint resolution terminating the national emergency declared to impose duties ,S.J. Res. 37,2025-04-02,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.1737, ideal=(0.204, -0.306), midpoint=(-0.156, 0.797) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.173741,veteran,25
house_114_2nd_116,T000474,Torres (CA),D,CA,house,114,H R 2081,To extend the deadline for commencement of construction of a hydroelectric project involving the Gibson Dam,2016-03-15,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,25
house_117_1st_337,G000559,Garamendi,D,CA,house,117,S 1502,Confidentiality Opportunities for Peer Support Counseling Act,2021-10-27,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_114_1st_551,G000546,Graves,R,MO,house,114,H R 3350,Know the CBRN Terrorism Threats to Transportation Act,2015-10-20,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_115_1st_171,T000468,Titus,D,NV,house,115,H R 1367,"To improve the authority of the Secretary of Veterans Affairs to hire and retain physicians and other employees of the Department of Veterans Affairs, and for other purposes",2017-03-17,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_114_2nd_441,Y000065,Yoho,R,FL,house,114,H R 5119,No 2H20 from Iran Act,2016-07-13,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0658, ideal=(0.704, -0.365), midpoint=(-0.075, -0.010) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.065777,veteran,25
house_112_1st_880,G000562,Gardner (R-CO),R,CO,house,112,H R 527,"To amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes",2011-12-01,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4793, ideal=(0.444, -0.029), midpoint=(-0.214, 0.086) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.4793059999999999,freshman,25
house_113_1st_353,K000368,Kirkpatrick,D,AZ,house,113,H R 2642,Federal Agriculture Reform and Risk Management Act,2013-07-11,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5475, ideal=(-0.169, -0.010), midpoint=(-0.204, 0.979) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.54748,veteran,25
house_115_1st_242,L000557,Larson (CT),D,CT,house,115,H R 1679,"FEMA Accountability, Modernization and Transparency Act of 2017",2017-05-02,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_119_2nd_11,H001094,Hoyle (OR),D,OR,house,119,H R 1834,Breaking the Gridlock Act,2026-01-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6979, ideal=(-0.232, -0.415), midpoint=(0.174, 0.985) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.6979420000000001,veteran,25
house_118_2nd_438,H000874,Hoyer,D,MD,house,118,H J RES 136,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to “Multi-Pollutant Emissions Standards for Model Year 2027 and Later Light-Duty and Medium-Duty Vehicles”.",2024-09-20,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0200, ideal=(-0.381, 0.125), midpoint=(0.054, -0.079) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.019983,veteran,25
senate_119_1_102,H000273,Hickenlooper (D-CO),D,CO,senate,119,A joint resolution providing for congressional disapproval under chapter 8 of ti,S.J. Res. 3,2025-03-04,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4916, ideal=(-0.301, 0.003), midpoint=(0.312, -0.950) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.4916259999999999,veteran,25
house_115_2nd_493,D000096,Davis (IL),D,IL,house,115,S 512,Nuclear Energy Innovation and Modernization Act,2018-12-21,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.2043, ideal=(-0.487, -0.267), midpoint=(-0.999, 0.047) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.204256,veteran,25
senate_111_1_2,W000805,Warner (D-VA),D,VA,senate,111,A bill to designate certain land as components of the National Wilderness Preser,Motion to Invoke Cloture on S.22.,2009-01-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0852, ideal=(-0.216, -0.030), midpoint=(0.415, 0.145) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.085213,freshman,1
house_113_1st_307,N000002,Nadler,D,NY,house,113,H R 1171,"To amend title 40, United States Code, to improve veterans service organizations access to Federal surplus personal property",2013-07-08,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_117_2nd_225,S000185,Scott (VA),D,VA,house,117,S 4089,Veterans Rapid Retraining Assistance Program Restoration and Recovery Act,2022-05-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.9070, ideal=(-0.450, -0.005), midpoint=(0.639, -0.598) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.906988,veteran,25
house_114_2nd_510,Y000064,Young (R-IN),R,IN,house,114,H R 5226,Regulatory Integrity Act of 2016,2016-09-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2624, ideal=(0.444, -0.042), midpoint=(-0.106, -0.039) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.262358,veteran,25
house_117_2nd_249,D000096,Davis (IL),D,IL,house,117,H R 7622,Small Business Workforce Pipeline Act,2022-06-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5897, ideal=(-0.487, -0.267), midpoint=(0.339, -0.941) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.589676,veteran,25
house_117_2nd_77,C001121,Crow,D,CO,house,117,H R 6434,Japanese American World War II History Network Act,2022-03-16,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.2143, ideal=(-0.360, 0.179), midpoint=(0.217, -0.945) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.214282,veteran,25
house_114_1st_249,C001090,Cartwright,D,PA,house,114,H R 2353,Highway and Transportation Funding Act of 2015,2015-05-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4295, ideal=(-0.344, 0.042), midpoint=(0.026, -1.000) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.4295,veteran,25
house_117_2nd_215,R000576,Ruppersberger,D,MD,house,117,H R 7335,MST Claims Coordination Act,2022-05-18,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_115_1st_706,B001260,Buchanan,R,FL,house,115,S 1393,Jobs for Our Heroes Act,2017-12-21,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_116_1st_208,A000370,Adams,D,NC,house,116,H R 375,"To amend the Act of June 18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes",2019-05-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1942, ideal=(-0.463, -0.005), midpoint=(0.502, 0.818) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.194246,veteran,25
house_111_1st_265,P000599,Posey,R,FL,house,111,H R 2346,"Supplemental Appropriations, FY 2009",2009-05-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0065, ideal=(0.533, -0.353), midpoint=(-0.595, -0.062) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.006471,freshman,25
house_111_1st_607,W000795,Wilson (SC),R,SC,house,111,H R 1675,Frank Melville Supportive Housing Investment Act,2009-07-22,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0432, ideal=(0.529, 0.163), midpoint=(0.530, 0.234) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.043192,veteran,25
house_113_2nd_135,S001157,"Scott, David",D,GA,house,113,H R 4015,"To amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and improve Medicare payments for physicians and other professionals, and for other purposes",2014-03-14,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0562, ideal=(-0.305, 0.165), midpoint=(-0.148, -0.343) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.056217,veteran,25
house_117_1st_134,C001063,Cuellar,D,TX,house,117,H R 1629,Fairness in Orphan Drug Exclusivity Act,2021-05-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2206, ideal=(-0.225, 0.658), midpoint=(0.163, 0.987) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2205909999999999,veteran,25
house_118_2nd_193,C001080,Chu,D,CA,house,118,H R 7109,Equal Representation Act,2024-05-08,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3186, ideal=(-0.479, -0.369), midpoint=(0.022, 0.132) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.318636,veteran,25
house_114_1st_241,T000463,Turner (OH),R,OH,house,114,H R 1313,Service Disabled Veteran Owned Small Business Relief Act,2015-05-18,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_114_1st_636,L000551,Lee (CA),D,CA,house,114,H R 1210,Portfolio Lending and Mortgage Access Act,2015-11-18,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5786, ideal=(-0.676, -0.582), midpoint=(-0.125, 0.060) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.578571,veteran,25
house_119_1st_330,L000590,Lee (NV),D,NV,house,119,H R 3898,PERMIT Act,2025-12-11,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0630, ideal=(-0.225, 0.293), midpoint=(-0.025, 0.149) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0630239999999999,veteran,25
house_116_1st_602,C000059,Calvert,R,CA,house,116,H R 1373,Grand Canyon Centennial Protection Act,2019-10-30,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1918, ideal=(0.340, 0.279), midpoint=(0.244, -0.216) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.191811,veteran,25
house_111_1st_6,W000800,Welch (D-VT),D,VT,house,111,H R 36,Presidential Library Donation Reform Act,2009-01-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-2.2102, ideal=(-0.400, -0.405), midpoint=(0.514, 0.521) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-2.210242,veteran,25
house_114_2nd_160,A000369,Amodei (NV),R,NV,house,114,H R 1206,No Hires for the Delinquent IRS Act,2016-04-20,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2109, ideal=(0.384, 0.217), midpoint=(-0.112, -0.080) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.210882,veteran,25
house_110_2nd_18,G000551,Grijalva,D,AZ,house,110,H R 3524,HOPE VI Improvement and Reauthorization Act,2008-01-17,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3435, ideal=(-0.598, -0.264), midpoint=(0.310, 0.179) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.343547,veteran,25
house_114_2nd_602,C001061,Cleaver,D,MO,house,114,H R 6427,Creating Financial Prosperity for Businesses and Investors Act,2016-12-05,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_112_1st_705,S001183,Schweikert,R,AZ,house,112,H R 2218,Empowering Parents through Quality Charter Schools Act,2011-09-13,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2068, ideal=(0.553, -0.219), midpoint=(-0.575, 0.291) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.206844,freshman,25
house_110_2nd_308,U000031,Upton,R,MI,house,110,H R 4008,Credit and Debit Card Receipt Clarification Act of 2007,2008-05-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_1st_216,C001062,Conaway,R,TX,house,113,H R 742,To amend the Securities Exchange Act of 1934 and the Commodity Exchange Act to repeal the indemnification requirements for regulatory authorities to obtain access to swap data required to be provided by swaps entities under such Acts,2013-06-12,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_2nd_432,S001148,Simpson,R,ID,house,113,H R 4719,To amend the Internal Revenue Code of 1986 to permanently extend and expand the charitable deduction for contributions of food inventory,2014-07-17,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1484, ideal=(0.296, 0.316), midpoint=(-0.282, 0.206) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.148354,veteran,25
house_116_1st_636,J000288,Johnson (GA),D,GA,house,116,S 2710,To prohibit the commercial export of covered munitions items to the Hong Kong Police Force,2019-11-20,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_116_1st_45,P000613,Panetta,D,CA,house,116,H R 328,Hack Your State Department Act,2019-01-22,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_114_2nd_270,F000459,Fleischmann,R,TN,house,114,H R 4906,"To amend title 5, United States Code, to clarify the eligibility of employees of a land management agency in a time-limited appointment to compete for a permanent appointment at any Federal agency, and for other purposes",2016-06-07,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_1st_612,F000454,Foster,D,IL,house,113,H R 3547,Space Launch Liability Indemnification Extension Act,2013-12-02,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_117_1st_310,C001110,Correa,D,CA,house,117,S 1301,Promoting Physical Activity for Americans Act,2021-09-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2913, ideal=(-0.284, 0.188), midpoint=(-0.066, -0.998) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.291278,veteran,25
house_114_2nd_574,B001275,Bucshon,R,IN,house,114,H R 6094,"Regulatory Relief for Small Businesses, Schools, and Nonprofits Act",2016-09-28,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4837, ideal=(0.380, 0.385), midpoint=(-0.072, -0.099) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.483708,veteran,25
house_113_2nd_562,S001176,Scalise,R,LA,house,113,H R 5806,Supporting America’s Charities Act,2014-12-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.8239, ideal=(0.559, 0.163), midpoint=(-0.290, 0.686) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.8239289999999999,veteran,25
house_118_1st_252,H000874,Hoyer,D,MD,house,118,H J RES 44,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to “Factoring Criteria for Firearms with Attached ’Stabilizing Braces’”",2023-06-13,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0814, ideal=(-0.381, 0.125), midpoint=(0.094, -0.097) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0813529999999999,veteran,25
house_115_1st_85,S001193,Swalwell,D,CA,house,115,H J RES 58,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to teacher preparation issues",2017-02-07,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1510, ideal=(-0.355, -0.050), midpoint=(-0.141, -0.268) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.150962,veteran,25
house_117_1st_70,H001038,Higgins (NY),D,NY,house,117,H R 842,Protecting the Right to Organize Act,2021-03-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0756, ideal=(-0.348, -0.032), midpoint=(0.257, -0.302) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0755649999999999,veteran,25
house_115_2nd_288,J000295,Joyce (OH),R,OH,house,115,H R 6,Substance Use-Disorder Prevention that Promotes Opioid Recovery and Treatment for Patients and Communities Act,2018-06-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3303, ideal=(0.250, 0.313), midpoint=(-0.758, 0.652) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.330285,veteran,25
house_115_2nd_102,G000553,"Green, Al (TX)",D,TX,house,115,H R 5247,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018",2018-03-13,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0322, ideal=(-0.448, 0.256), midpoint=(-0.228, 0.181) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0321749999999999,veteran,25
house_111_2nd_242,C001051,Carter (TX),R,TX,house,111,H R 2499,Puerto Rico Democracy Act,2010-04-29,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0405, ideal=(0.487, 0.548), midpoint=(-0.056, 0.665) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.040452,veteran,25
house_117_1st_440,S001175,Speier,D,CA,house,117,H R 5314,Protecting Our Democracy Act,2021-12-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1935, ideal=(-0.381, -0.410), midpoint=(0.049, -0.212) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1934739999999999,veteran,25
house_110_2nd_299,L000562,Lynch,D,MA,house,110,H R 5818,Neighborhood Stabilization Act of 2008,2008-05-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1496, ideal=(-0.342, 0.046), midpoint=(0.129, 0.134) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.149634,veteran,25
house_117_1st_224,F000454,Foster,D,IL,house,117,S 957,To direct the Secretary of Veterans Affairs to ensure that certain medical facilities of the Department of Veterans Affairs have physical locations for the disposal of controlled substances medications,2021-07-27,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_113_2nd_432,M001158,Marchant,R,TX,house,113,H R 4719,To amend the Internal Revenue Code of 1986 to permanently extend and expand the charitable deduction for contributions of food inventory,2014-07-17,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2279, ideal=(0.600, 0.154), midpoint=(-0.282, 0.206) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2279199999999999,veteran,25
senate_118_1_49,W000437,Wicker (R-MS),R,MS,senate,118,A joint resolution disapproving the action of the District of Columbia Council i,H.J. Res. 26,2023-03-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6865, ideal=(0.378, 0.338), midpoint=(-0.232, -0.973) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.686505,veteran,25
house_118_2nd_206,D000399,Doggett,D,TX,house,118,H R 4310,Youth Poisoning Protection Act,2024-05-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.1065, ideal=(-0.403, -0.334), midpoint=(0.226, -0.915) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.106453,veteran,25
senate_114_2_21,S001181,Shaheen (D-NH),D,NH,senate,114,An act to reauthorize trade facilitation and trade enforcement functions and act,Motion to Invoke Cloture on the Conference Report to Accompany H.R. 644,2016-02-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0437, ideal=(-0.216, -0.154), midpoint=(-0.385, -0.061) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.043688,veteran,25
house_117_2nd_220,N000015,Neal,D,MA,house,117,H R 7790,"Infant Formula Supplemental Appropriations Act, 2022",2022-05-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.2350, ideal=(-0.417, -0.104), midpoint=(0.052, 0.999) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.235001,veteran,25
house_115_2nd_476,H000874,Hoyer,D,MD,house,115,H R 7319,"To amend the Federal Assets Sale and Transfer Act of 2016 to provide flexibility with respect to the leaseback of certain Federal real property, and for other purposes",2018-12-21,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
